conjecture_id,arxiv_id,title,abs_url,pdf_url,source_url,source_file,start_line,end_line,body_tex,plain_text,label,confidence,interestingness_score,interestingness_confidence,interestingness_rationale,viability_score,viability_confidence,viability_rationale,assessment_version,rationale,evidence_snippet,labeled_at
116,2602.23100v1,Distribution of sums involving Dirichlet characters over the $k$-free integers,http://arxiv.org/abs/2602.23100v1,https://arxiv.org/pdf/2602.23100v1,https://arxiv.org/e-print/2602.23100v1,main.tex,838,840,"The set $\{\gamma \in\mathbb{R}_{>0} : \zeta(\beta+i\gamma)=0, \beta\in(0,1)\}$ is linearly independent over $\mathbb{Q}$.","The set $ in R_ >0 : (+i)=0, in (0,1) $ is linearly independent over $Q$.",real_open_conjecture,0.95,0.8,0.65,The Linear Independence Conjecture for zero ordinates is a strong structural statement with wide consequences for explicit formulas and distribution results; central to zero-spacing heuristics though extremely strong and unproven.,0.03,0.85,"Classical Linear Independence of zeta/L-function ordinates — a strong, longstanding unproven hypothesis assumed here with no concrete route to proof; resolution within five years is highly unlikely.",gpt5mini-v5-open-exact-v1,The Linear Independence (LI) conjecture for positive imaginary parts of nontrivial zeta zeros being Q-linearly independent is a standard open hypothesis.,"Lines 838-840: Conjecture (LI): the set {γ>0 : ζ(β+iγ)=0, β∈(0,1)} is linearly independent over Q.",2026-03-06T03:30:34Z
121,2602.23066v1,Matroids from gain graphs over quotient groups,http://arxiv.org/abs/2602.23066v1,https://arxiv.org/pdf/2602.23066v1,https://arxiv.org/e-print/2602.23066v1,main.tex,1447,1449,"\label{conj: excluded minors finite case}
If $\Gamma$ is finite, then $\cM(\Gamma, \Gamma_1, \cA)$ has finitely many excluded minors.","If $$ is finite, then $(, _1, )$ has finitely many excluded minors.",real_open_conjecture,0.95,0.78,0.7,Finiteness of excluded minors impacts classification of a large minor-closed matroid family and ties to Geelen–Gerards structural program; resolving it would have broad structural consequences but appears very difficult.,0.1,0.6,"Authors state this is ""likely to be extremely difficult""; depends on deep excluded-minor theory and unresolved Geelen–Gerards-type conjectures, so near-term resolution is unlikely.",gpt5mini-v5-open-exact-v1,The paper explicitly states this as a conjecture and provides no proof; it cites related unresolved conjectures but does not resolve the finite-group case itself.,"We make the optimistic conjecture that if Γ is finite, then M(Γ, Γ_1, A) has finitely many excluded minors. (Conjecture statement lines 1447–1449)",2026-03-06T03:32:42Z
122,2602.23066v1,Matroids from gain graphs over quotient groups,http://arxiv.org/abs/2602.23066v1,https://arxiv.org/pdf/2602.23066v1,https://arxiv.org/e-print/2602.23066v1,main.tex,2009,2012,"\label{conj: equivalence for canonical matrices}
Let $\bF$ be a field, let $G$ be a loopless graph with orientation $D$, and let $\psi$ and $\psi'$ be $(\bF^+\rtimes \bF^{\times})$-gain functions for $G$ so that $M(\bF^+ \rtimes \bF^{\times}, \bF^+, \cA, G, \psi) = M(\bF^+ \rtimes \bF^{\times}, \bF^+, \cA, G, \psi')$, and this matroid is $3$-connected and has rank at least $3$.
Then $A(D, \psi)$ and $A(D, \psi')$ are projectively equivalent if and only if $\psi$ and $\psi'$ are switching-and-scaling equivalent.","Let $$ be a field, let $G$ be a loopless graph with orientation $D$, and let $$ and $'$ be $(^+ ^ x )$-gain functions for $G$ so that $M(^+ ^ x , ^+, , G, ) = M(^+ ^ x , ^+, , G, ')$, and this matroid is $3$-connected and has rank at least $3$. Then $A(D, )$ and $A(D, ')$ are projectively equivalent if and only if $$ and $'$ are switching-and-scaling equivalent.",real_open_conjecture,0.95,0.58,0.7,"Generalizes known uniqueness results (Funk–Pivotto–Slilaty) to semidirect-product gains; valuable for representation classification but is a focused, specialist extension.",0.6,0.55,"Special cases already proved and authors note techniques from recent work likely apply, making a near-term resolution plausible but nontrivial.",gpt5mini-v5-open-exact-v1,Authors pose this equivalence as an explicit conjecture; they prove only implications in special cases and do not prove the full iff statement in the paper.,"Then A(D, ψ) and A(D, ψ') are projectively equivalent if and only if ψ and ψ' are switching-and-scaling equivalent. (Conjecture lines 2009–2012)",2026-03-06T03:32:42Z
123,2602.23066v1,Matroids from gain graphs over quotient groups,http://arxiv.org/abs/2602.23066v1,https://arxiv.org/pdf/2602.23066v1,https://arxiv.org/e-print/2602.23066v1,main.tex,2024,2027,"\label{conj: representable implies incidence matrix of gain function}
Let $(G, \cB)$ be a biased graph, let $M$ be an elementary lift of the frame matroid $F(G, \cB)$ so that $M$ is $3$-connected, and let $\bF$ be a field.
If $A$ is a matrix representing $M$ over $\bF$, then there is an $(\bF^+ \rtimes \bF^{\times})$-gain function $\psi$ for $G$ so that $F(G, \cB) = F(G, \psi/\bF^+)$, $M = M(\bF^+ \rtimes \bF^{\times}, \bF^+, \cA, G, \psi)$, and $A$ is projectively equivalent to $A(D, \psi)$ for any orientation $D$ of $G$.","Let $(G, )$ be a biased graph, let $M$ be an elementary lift of the frame matroid $F(G, )$ so that $M$ is $3$-connected, and let $$ be a field. If $A$ is a matrix representing $M$ over $$, then there is an $(^+ ^ x )$-gain function $$ for $G$ so that $F(G, ) = F(G, /^+)$, $M = M(^+ ^ x , ^+, , G, )$, and $A$ is projectively equivalent to $A(D, )$ for any orientation $D$ of $G$.",real_open_conjecture,0.95,0.7,0.65,"Asserts every representation of a 3‑connected elementary lift comes from a gain-function incidence matrix; key to a one-to-one correspondence between representations and gain classes, central in representability theory.",0.5,0.5,"Stronger representability classification related to Conjecture 122; authors expect approaches from recent literature to help, so moderately plausible within five years.",gpt5mini-v5-open-exact-v1,This is stated as an open conjecture (representations arise from gain-function incidence matrices); the paper does not prove it and treats it as future work.,"If A is a matrix representing M over F, then there is an (F^+ ⋊ F^×)-gain function ψ for G so that ... and A is projectively equivalent to A(D, ψ). (Conjecture lines 2024–2026)",2026-03-06T03:32:42Z
135,2602.22502v1,Weakening the Legendre Conjecture,http://arxiv.org/abs/2602.22502v1,https://arxiv.org/pdf/2602.22502v1,https://arxiv.org/e-print/2602.22502v1,legendre-riemann-arxiv.tex,72,75,"There is a prime between $n^2$ and $(n + 1)^2$ for all positive integers
  $n$.",There is a prime between $n^2$ and $(n + 1)^2$ for all positive integers $n$.,real_open_conjecture,0.95,0.85,0.9,"Legendre's conjecture is a classical, longstanding prime-gap problem (primes between consecutive squares); its resolution would be a major advance in analytic number theory.",0.01,0.7,Classical Legendre conjecture is a century-old prime-gap problem with no known approach likely to close it imminently; near-term resolution is very unlikely.,gpt5mini-v5-open-exact-v1,Legendre's conjecture (a prime between n^2 and (n+1)^2 for all n) is a classical open problem; the paper discusses it but does not prove it.,"Lines 72-75: ""Conjecture [Legendre] There is a prime between n^2 and (n+1)^2 for all positive integers n."" Lines 83-84 note it has withstood proof.",2026-03-06T03:36:40Z
141,2602.22183v1,The Lens of Abelian Embeddings,http://arxiv.org/abs/2602.22183v1,https://arxiv.org/pdf/2602.22183v1,https://arxiv.org/e-print/2602.22183v1,example_singlecolumn.tex,765,777,"\label{conj:general_inverse}
    For all $k\in\mathbb{N}$ there exists $k'\in\mathbb{N}$, such that for all $\eps,\alpha>0$
    there are $d\in\mathbb{N}$ and $\delta>0$ such that the following holds.
    Suppose $\mu$ is a pairwise-connected distribution 
    over $\Sigma^k$ in which the mass of each atom is at least $\alpha$. If 
    $f_1,\ldots,f_k\colon \Sigma^n$ are $1$-bounded
    functions such that 
    $\card{\E_{(x_1,\ldots,x_k)\sim\mu^{\otimes n}}[f_1(x_1)\cdots f_k(x_k)]}\geq \eps$, 
    then there is a combinatorial degree-$k'$ function $P\colon \Sigma^n\to\mathbb{C}$ with 
    $2$-norm equal to $1$, and $L\colon\Sigma^n\to\mathbb{C}$
    with $2$-norm equal to $1$ and ${\sf deg}(L)\leq d$ such that 
    $\card{\inner{f_1}{L\cdot P}}\geq \delta$.","For all $k in N$ there exists $k' in N$, such that for all $,>0$ there are $d in N$ and $>0$ such that the following holds. Suppose $$ is a pairwise-connected distribution over $^k$ in which the mass of each atom is at least $$. If $f_1,,f_k ^n$ are $1$-bounded functions such that $ _ (x_1,,x_k) sim ^ n [f_1(x_1) f_k(x_k)] >= $, then there is a combinatorial degree-$k'$ function $P ^n to C$ with $2$-norm equal to $1$, and $L^n to C$ with $2$-norm equal to $1$ and $ deg (L) <= d$ such that $ f_1 L * P >= $.",real_open_conjecture,0.95,0.78,0.68,A broad inverse theorem for k-wise correlations; resolving it would develop new combinatorial/additive tools and have substantial structural consequences across discrete mathematics and TCS.,0.2,0.6,"Open for k≥4, explicitly called very challenging; only partial results and new combinatorial tools seemingly required, so full resolution in five years looks unlikely but not impossible.",gpt5mini-v5-open-exact-v1,The paper states the conjecture as an open problem and explicitly invites resolving it; no proof or counterexample is provided.,"Lines 753–756, 778–781: 'At present time, Question ... is open for all k≥4' and 'It would be very interesting to resolve Conjecture ... either in the positive or in the negative.'",2026-03-06T03:39:01Z
142,2602.22129v1,Enumeration of Nondegenerate $2 \times (k+1) \times k$ Hypermatrices,http://arxiv.org/abs/2602.22129v1,https://arxiv.org/pdf/2602.22129v1,https://arxiv.org/e-print/2602.22129v1,HM-arxiv-2026-02-25.tex,348,351,"\label{mainConjecture}
Fix a format $2\times (k+1) \times k$ and let $P = \brac{\lambda, \mu}$ be a plane partition such that $P \subseteq \Delta$. The number of nondegenerate  $2\times (k+1) \times k$ hypermatrices over $\FF_q$ which respect $P$ is 
\[q^{k^2}(q-1)^{2k}[k+1 - \lambda_1]_q[k - \lambda_2]_q \cdots [2 - \lambda_{k}]_q \cdot [k - \mu_1]_q[(k-1) - \mu_2]_q \cdots[1 - \mu_k]_q.\]","Fix a format $2 x (k+1) x k$ and let $P = , $ be a plane partition such that $P subseteq $. The number of nondegenerate $2 x (k+1) x k$ hypermatrices over $_q$ which respect $P$ is \[q^ k^2 (q-1)^ 2k [k+1 - _1]_q[k - _2]_q [2 - _ k ]_q * [k - _1]_q[(k-1) - _2]_q _q.\]",real_open_conjecture,0.95,0.48,0.6,An appealing explicit product formula enumerating nondegenerate hypermatrices; valuable within algebraic combinatorics but relatively specialized and many cases are already proven.,0.55,0.5,"Paper proves many cases and gives structural approaches; remaining instances appear approachable via enumerative/algebraic techniques, making a near-term resolution moderately plausible.",gpt5mini-v5-open-exact-v1,"Authors pose this main enumeration conjecture and explicitly state they cannot prove it for all plane partitions P, proving only many cases.","Lines 348–351, 353–354: Conjecture stated; 'Although we will not be able to prove this conjecture for all P, there are large families of P for which we will show it holds.'",2026-03-06T03:39:01Z
143,2602.22123v1,Quadratic Equations over Graph Products and the Exponent of Periodicity,http://arxiv.org/abs/2602.22123v1,https://arxiv.org/pdf/2602.22123v1,https://arxiv.org/e-print/2602.22123v1,paper.tex,879,881,"\label{conj:PR98}
  The satisfiability of word equations in free monoids is \textsc{\small NP}-complete.",The satisfiability of word equations in free monoids is NP-complete.,real_open_conjecture,0.95,0.8,0.82,Longstanding Plandowski–Rytter conjecture on complexity of word equations; proving NP-completeness would settle a central classification question in string equation complexity.,0.02,0.7,"Longstanding, canonical NP-completeness conjecture for word equations; decades of partial progress but no clear path to NP-hardness, so near-term resolution is highly unlikely.",gpt5mini-v5-open-exact-v1,The NP-completeness conjecture for word equations in free monoids is cited as an open problem; the paper notes it 'remains wide open.',"Lines 875–886: Plandowski and Rytter conjectured NP-completeness; '... attempts to prove the analogue for quadratic equations over free monoids failed, and Conjecture PR98 remains wide open.'",2026-03-06T03:39:01Z
144,2602.21985v1,Goldfeld conjecture for non-hyperelliptic direction,http://arxiv.org/abs/2602.21985v1,https://arxiv.org/pdf/2602.21985v1,https://arxiv.org/e-print/2602.21985v1,Goldfeld_another.tex,281,283,The average analytic rank of $\lcrc{C_d}$ for positive square-free integers $d$ is $\frac{1}{4}$.,The average analytic rank of $C_d$ for positive square-free integers $d$ is $1 4 $.,real_open_conjecture,0.95,0.58,0.62,A Goldfeld-type prediction (average analytic rank 1/4) for a specific CM twist family; aligns with Katz–Sarnak and is meaningful in arithmetic statistics but family-specific.,0.3,0.5,"Conditional results (GRH) and Katz–Sarnak heuristics support the 1/4 constant, but proving the exact average requires deep analytic number theory beyond current unconditional techniques.",gpt5mini-v5-open-exact-v1,Authors propose the average analytic rank = 1/4 as a conjecture based on Katz–Sarnak; they provide conditional upper bounds but do not prove the conjecture.,"Lines 279–283: 'Following the philosophy, we conjecture the following. The average analytic rank of {C_d} for positive square-free integers d is 1/4.'",2026-03-06T03:39:01Z
151,2602.21851v1,Concentration for random Euclidean combinatorial optimization,http://arxiv.org/abs/2602.21851v1,https://arxiv.org/pdf/2602.21851v1,https://arxiv.org/e-print/2602.21851v1,Concentration_new.tex,117,124,"\label{conj:ptoq}
Fix $d\ge 3$ and $p\ge 1$. For every $q>p$ there exists $c=c(d,p,q)<\infty$ such that for every
$p$--optimal matching $\sigma_p$,
\[
\EE\Big[\sum_{i=1}^n |X_i-Y_{\sigma_p(i)}|^{q}\Big]
\;\le\; c\, n^{1-q/d}.
\]","Fix $d >= 3$ and $p >= 1$. For every $q>p$ there exists $c=c(d,p,q)<$ such that for every $p$--optimal matching $_p$, \[ \; <= \; c\, n^ 1-q/d . \]",real_open_conjecture,0.95,0.75,0.7,A p→q transfer controlling higher moments of p-optimal matchings; would extend concentration results across p and impact matching/TSP fluctuation theory—central in random Euclidean optimization.,0.45,0.35,"Authors already prove up to p<d^2/2 and numerics suggest extension; plausible via higher-moment/local-edge control but requires new geometric-probabilistic ideas, so moderate near-term solvability.",gpt5mini-v5-open-exact-v1,The p→q transfer principle is explicitly stated as Conjecture~\ref{conj:ptoq} and is not proved in the paper; authors note implications if true.,Conjecture~\ref{conj:ptoq} (lines 117–124) states E[sum |X_i-Y_{σ_p(i)}|^q] ≤ c n^{1-q/d}; the paper treats it as conjectural and uses it to discuss potential extensions.,2026-03-06T03:42:16Z
