id,arxiv_id,title,published_at,updated_at,authors,categories,primary_category,doi,journal_ref,comments,abs_url,pdf_url,source_url,license_url,source_file,index_in_file,start_line,end_line,body_tex,plain_text,content_hash,normalized_license_url,license_family,publication_decision,publication_text_allowed,publication_text_reason,publication_policy_version,latest_label_model,latest_label,latest_label_confidence,latest_interestingness_score,latest_interestingness_confidence,latest_interestingness_rationale,latest_viability_score,latest_viability_confidence,latest_viability_rationale,latest_assessment_version,latest_label_rationale,latest_evidence_snippet,latest_labeled_at,text_withheld
4432,2607.08370v1,Tubular Neighbourhoods of Pfaffian Sets and Applications to Neural Networks,2026-07-09T11:37:56Z,2026-07-09T11:37:56Z,Paul Lezeau;Martin Lotz,math.AG;cs.LG,math.AG,,,"32 pages, 1 figure",http://arxiv.org/abs/2607.08370v1,https://arxiv.org/pdf/2607.08370v1,https://arxiv.org/e-print/2607.08370v1,http://creativecommons.org/licenses/by/4.0/,pfaffiantubes.tex,1,1018,1024,"\label{conj:multi-layer-degree}
  Let $F\colon \R^n \to \R^m$ be a fully connected neural network classifier with $\ell$ hidden layers of widths $n_1,\ldots,n_\ell \geq n$, logistic sigmoid activation at each hidden layer, and a linear output layer. Assume that the weight matrices $A^{(1)},\ldots,A^{(\ell)}$ are rational with common denominator $q$ and in general position, and let $L=q\max_{k,i,j}|a_{ki}^{(j)}|$ be the lattice constant, where the $a_{ki}^{(j)}$ are the entries of the $j$-th layer's weight matrix. Then each pairwise decision boundary $V_{ij} = \mathcal{Z}(F_i-F_j)$, if bounded and smooth, satisfies
  \begin{equation}\label{eq:multi-layer-bound}
    \md(V_{ij}) \leq C(n,L)\cdot \left(\prod_{i=1}^\ell n_i\right)^n,
  \end{equation}
  where $C(n,L)$ depends only on $n$ and $L$.","Let $F ^n to ^m$ be a fully connected neural network classifier with $ ell $ hidden layers of widths $n_1,,n_ ell >= n$, logistic sigmoid activation at each hidden layer, and a linear output layer. Assume that the weight matrices $A^ (1) ,,A^ ( ell ) $ are rational with common denominator $q$ and in general position, and let $L=q_ k,i,j |a_ ki ^ (j) |$ be the lattice constant, where the $a_ ki ^ (j) $ are the entries of the $j$-th layer's weight matrix. Then each pairwise decision boundary $V_ ij = Z(F_i-F_j)$, if bounded and smooth, satisfies equation (V_ ij ) <= C(n,L) * (_ i=1 ^ ell n_i)^n, equation where $C(n,L)$ depends only on $n$ and $L$.",a2c4ee7dcd4fcbe86002548e44b3b713088b870dcb366da621abf7990544493a,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.8,0.72,0.75,"Multilayer polynomial bound for decision-boundary Gauss-map degree; significant for neural-network robustness and Pfaffian geometry, bridging geometry and ML, though layered-specific and technical.",0.3,0.35,"Multi-layer polynomial degree bound has strong single-layer evidence and structural heuristics, but Pfaffian/section technicalities remain; moderate chance of resolution with new Pfaffian techniques.",gpt5mini-v5-open-exact-v1,The multi-layer degree bound is posed as a conjecture for which the paper provides supporting observations but no proof; it remains an open target.,Lines 1016-1024 and 1018-1024: conjecture statement and comment 'we expect... extends ... recorded in the conjecture below.' No proof provided.,2026-07-12T15:03:17Z,False
4433,2607.08370v1,Tubular Neighbourhoods of Pfaffian Sets and Applications to Neural Networks,2026-07-09T11:37:56Z,2026-07-09T11:37:56Z,Paul Lezeau;Martin Lotz,math.AG;cs.LG,math.AG,,,"32 pages, 1 figure",http://arxiv.org/abs/2607.08370v1,https://arxiv.org/pdf/2607.08370v1,https://arxiv.org/e-print/2607.08370v1,http://creativecommons.org/licenses/by/4.0/,pfaffiantubes.tex,2,1434,1440,"\label{conj:block-khovanskii}
  Let $f\colon \R^n \to \R$ be the output of a fully connected neural network with $\ell$ hidden layers of widths $n_1, \ldots, n_\ell$ and a Pfaffian activation function $\sigma$ satisfying $\sigma' > 0$. Then the number of regular solutions of a Pfaffian system involving $f$ and its derivatives, of the form~\eqref{eq:pfaffian-system}, is bounded by
  \begin{equation*}
    2^{\frac{\ell(\ell-1)}{2} + \sum_{i=1}^{\ell}\frac{n_i(n_i-1)}{2}} \cdot p(\alpha, \beta, n, \ell, n_1, \ldots, n_\ell),
  \end{equation*}
  where $p$ is a polynomial in the indicated quantities.","Let $f ^n to $ be the output of a fully connected neural network with $ ell $ hidden layers of widths $n_1, , n_ ell $ and a Pfaffian activation function $$ satisfying $' > 0$. Then the number of regular solutions of a Pfaffian system involving $f$ and its derivatives, of the form , is bounded by equation* 2^ ell ( ell -1) 2 + _ i=1 ^ ell n_i(n_i-1) 2 * p(, , n, ell , n_1, , n_ ell ), equation* where $p$ is a polynomial in the indicated quantities.",b2f4489d4ab8ea6eace1a88fc4df6d1fe65682e01708c6b6c2e1f83f092ab8c9,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.8,0.78,0.75,A block-Khovanskii improvement eliminating exponential width factors; a deep Pfaffian/Khovanskii advance with potentially broad impact on complexity bounds for layered networks and Pfaffian systems.,0.2,0.35,"The Block Khovanskii bound is a stronger, more general statement demanding new multi-dimensional Rolle or refined degree-tracking—significant technical obstacles make near-term resolution less likely.",gpt5mini-v5-open-exact-v1,The Block Khovanskii bound is presented as a conjecture for the multi-layer Pfaffian case; the paper discusses obstacles and does not prove it.,Lines 1434-1440 and 1441-1446: conjecture statement and discussion of obstacles; paper frames it as still open.,2026-07-12T15:03:17Z,False
4434,2607.08369v1,Proof of a conjecture of Andrews and El Bachraoui on the parity of two-color partitions,2026-07-09T11:31:41Z,2026-07-09T11:31:41Z,Koustav Banerjee;Kathrin Bringmann,math.NT;math.CO,math.NT,,,,http://arxiv.org/abs/2607.08369v1,https://arxiv.org/pdf/2607.08369v1,https://arxiv.org/e-print/2607.08369v1,http://creativecommons.org/licenses/by/4.0/,Congruenceconj12.tex,1,204,209,"\label{conj2}
	If $8n+9$ is not represented by $x^2+2y^2$, then
	\[
	t_o(n)\equiv 0\pmod{2}.
	\]","If $8n+9$ is not represented by $x^2+2y^2$, then \[ t_o(n) 02. \]",ab3a252ebcbe73cca85bebbd7ea6d46a23999e6789ba0cb867fe16499db7f46d,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,not_real_conjecture,0.98,0.0,0.0,,0.0,0.0,,gpt5mini-v5-open-exact-v1,The paper's main result explicitly proves Conjecture 2 (Andrews and El Bachraoui's conjecture); the theorem states the conjecture holds.,Lines 204-213: Conjecture 2 stated (lines 204-209) and Theorem (lines 210-213) 'Cref{conj2} holds.',2026-07-12T15:03:17Z,False
4435,2607.08366v1,Minimum modulus for the unique multiset-sum problem,2026-07-09T11:23:23Z,2026-07-09T11:23:23Z,José A. R. Fonollosa,math.CO,math.CO,,,8 pages; Lean 4 formalization at https://github.com/jarfo/min-modulus,http://arxiv.org/abs/2607.08366v1,https://arxiv.org/pdf/2607.08366v1,https://arxiv.org/e-print/2607.08366v1,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,min-modulus.tex,1,150,154,,,76bebadd12388d87433f9bfc546b9763381d7e35f6fbf13a2c5a0bcf160a2420,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,arxiv_nonexclusive_distrib,withhold_text,False,arxiv_nonexclusive_distribution_license,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.95,0.52,0.75,,0.25,0.3,,gpt5mini-v5-open-exact-v1,,,2026-07-12T15:05:24Z,True
4436,2607.08356v1,Coarse embeddings of products of trees as quasi-isometry invariants,2026-07-09T11:07:59Z,2026-07-09T11:07:59Z,Mark Hagen;Alessandro Sisto,math.GT;math.GR;math.MG,math.GT,,,"37 pages, 5 figures",http://arxiv.org/abs/2607.08356v1,https://arxiv.org/pdf/2607.08356v1,https://arxiv.org/e-print/2607.08356v1,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,bushy-QR-3-july.tex,1,386,388,,,5e958995ef8bb566aed419a202086e2576f3667374ba49ea3725d48c318d6c2c,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,arxiv_nonexclusive_distrib,withhold_text,False,arxiv_nonexclusive_distribution_license,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.75,0.7,,0.22,0.4,,gpt5mini-v5-open-exact-v1,,,2026-07-12T15:05:24Z,True
4437,2607.08330v1,Zero-temperature stochastic Ising model on one-dimensional quasi-transitive graphs,2026-07-09T10:15:41Z,2026-07-09T10:15:41Z,Emilio De Santis,math.PR;math-ph,math.PR,,,"21 pages, 1 figure",http://arxiv.org/abs/2607.08330v1,https://arxiv.org/pdf/2607.08330v1,https://arxiv.org/e-print/2607.08330v1,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,1Darxiv2026.tex,1,819,821,,,02ab1564a07aca1582f4c4f9dda90689e53b0ca1d6c508f28b23c8e44f5ce431,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,arxiv_nonexclusive_distrib,withhold_text,False,arxiv_nonexclusive_distribution_license,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.92,0.6,0.65,,0.4,0.35,,gpt5mini-v5-open-exact-v1,,,2026-07-12T15:05:24Z,True
4438,2607.08322v1,A reverse Riesz estimate combined with a spectral gap implies a Poincaré inequality,2026-07-09T10:07:41Z,2026-07-09T10:07:41Z,Cédric Arhancet,math.FA;math.DG;math.OA,math.FA,,,43 pages,http://arxiv.org/abs/2607.08322v1,https://arxiv.org/pdf/2607.08322v1,https://arxiv.org/e-print/2607.08322v1,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,Poincare-v11-arxiv.tex,1,1923,1930,,,5834d98df4f2278d7ac8eb62910188856846fffe554f382a09e10777fce751f1,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,arxiv_nonexclusive_distrib,withhold_text,False,arxiv_nonexclusive_distribution_license,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.72,0.7,,0.3,0.4,,gpt5mini-v5-open-exact-v1,,,2026-07-12T15:05:24Z,True
4439,2607.08322v1,A reverse Riesz estimate combined with a spectral gap implies a Poincaré inequality,2026-07-09T10:07:41Z,2026-07-09T10:07:41Z,Cédric Arhancet,math.FA;math.DG;math.OA,math.FA,,,43 pages,http://arxiv.org/abs/2607.08322v1,https://arxiv.org/pdf/2607.08322v1,https://arxiv.org/e-print/2607.08322v1,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,Poincare-v11-arxiv.tex,2,2733,2738,,,7b8ab360b8161156c847d735a201853ec8c01142a51d51802d76ca770316f87d,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,arxiv_nonexclusive_distrib,withhold_text,False,arxiv_nonexclusive_distribution_license,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.95,0.35,0.75,,0.5,0.4,,gpt5mini-v5-open-exact-v1,,,2026-07-12T15:05:24Z,True
4440,2607.08318v1,Explicit estimates of the weighted sum $S(x)=\sum_{n \leq x} (-2)^{Ω(n)} \log\bigl(\frac{x}{n}\bigr).$,2026-07-09T09:59:13Z,2026-07-09T09:59:13Z,Riddhi Manna,math.NT,math.NT,,,,http://arxiv.org/abs/2607.08318v1,https://arxiv.org/pdf/2607.08318v1,https://arxiv.org/e-print/2607.08318v1,,main__15_.tex,1,61,66,"\label{sun}
For all $x \geq 3078$, 
    \[
    |W(x)| < x. 
    \]","For all $x >= 3078$, \[ |W(x)| < x. \]",3be54d1af0e296a8127411c6f3e1e7956dff1f6afa9bda07907a299fb078d5d3,,missing,publish_text,True,missing_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.92,0.3,0.8,Concrete explicit bound for a specific oscillatory multiplicative sum (Sun's conjecture); notable in analytic number theory but narrowly targeted to one arithmetic function.,0.15,0.4,"Sun's bound is supported by large-scale computation and O(x) results, but a full unconditional proof for all x likely needs deep number-theoretic advances—low near-term probability.",gpt5mini-v5-open-exact-v1,"The paper cites Sun's conjecture and only reports numerical verification to 2.5·10^14 and an O(x) bound; it does not prove |W(x)|<x for all x≥3078, so the exact statement remains open.","Lines 61–66: statement of Sun's conjecture. Line 68: verified up to 2.5·10^14. Lines 69–75: only an O(x) bound (C=2260) is proved, not |W(x)|<x for all x≥3078.",2026-07-12T15:05:24Z,False
4441,2607.08298v1,Wigner symmetries single out symmetric Wasserstein distances in all finite dimensions,2026-07-09T09:41:00Z,2026-07-09T09:41:00Z,Gergely Bunth,math-ph;math.OA;quant-ph,math-ph,,,28 pages,http://arxiv.org/abs/2607.08298v1,https://arxiv.org/pdf/2607.08298v1,https://arxiv.org/e-print/2607.08298v1,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,main.tex,1,190,191,,,7d01f8de23c95377f6c8c7ed3e83ab2e5922f36eb8c4e30c25e54ef9fd5effc5,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,arxiv_nonexclusive_distrib,withhold_text,False,arxiv_nonexclusive_distribution_license,hf-publication-v2,gpt-5-mini,not_real_conjecture,0.95,0.0,0.0,,0.0,0.0,,gpt5mini-v5-open-exact-v1,,,2026-07-12T15:05:24Z,True
4442,2607.08239v1,On the Etzion-Silberstein conjecture for block Ferrers diagrams,2026-07-09T08:39:26Z,2026-07-09T08:39:26Z,Marco Calderini;Marta Messia;Alessandro Neri,math.CO;cs.IT,math.CO,,,,http://arxiv.org/abs/2607.08239v1,https://arxiv.org/pdf/2607.08239v1,https://arxiv.org/e-print/2607.08239v1,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,main.tex,1,677,680,,,9a81a3f5b942c6bd6ffd442af875cc7941847fa8ddbe87af998c42f0a2ad4619,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,arxiv_nonexclusive_distrib,withhold_text,False,arxiv_nonexclusive_distribution_license,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.92,0.7,0.75,,0.2,0.35,,gpt5mini-v5-open-exact-v1,,,2026-07-12T15:05:24Z,True
4443,2607.08128v1,A Survey on Multiset Dimension and Its Variations,2026-07-09T05:56:53Z,2026-07-09T05:56:53Z,Azzah Albejani;Yuqing Lin;Joe Ryan;Kiki A. Sugeng,math.CO,math.CO,,,,http://arxiv.org/abs/2607.08128v1,https://arxiv.org/pdf/2607.08128v1,https://arxiv.org/e-print/2607.08128v1,http://creativecommons.org/licenses/by-nc-nd/4.0/,V2elsarticle-template-num.tex,1,638,640,"\cite{Rinovia2017multiset} \label{conjecture2.1}If $G$ is a graph on $n$ vertices having finite multiset dimension,
then ${md}(G) \le n - 1$.","If $G$ is a graph on $n$ vertices having finite multiset dimension, then $ md (G) <= n - 1$.",751d51b7cfb9ef9c5033c3bb07ec369be88a085f26b50e27ff57cf4b62e96906,https://creativecommons.org/licenses/by-nc-nd/4.0/,cc_by_nc_nd,publish_text,True,creativecommons_noncommercial_license_allowed_for_noncommercial_release,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.38,0.7,Natural global bound for multiset dimension; proved for trees in special cases. Useful within graph metric invariants but narrowly scoped to the multiset-dimension literature.,0.4,0.3,Partial progress (trees proved; counterexamples for infinite cases known). Problem is specific and combinatorial; plausible extensions and targeted attacks likely within five years but not certain.,gpt5mini-v5-open-exact-v1,The survey records the conjecture from Rinovia2017 and only cites partial progress (trees). The paper does not prove the general statement.,"Lines 636-646: ""The following conjecture was proposed. \begin{conjecture}... If G is a graph on n vertices having finite multiset dimension, then md(G) \le n-1.\end{conjecture} ... Conjecture~\ref{conjecture2.1} was proved for trees in \cite{hafidh2019multiset}""",2026-07-12T15:06:22Z,False
4444,2607.08128v1,A Survey on Multiset Dimension and Its Variations,2026-07-09T05:56:53Z,2026-07-09T05:56:53Z,Azzah Albejani;Yuqing Lin;Joe Ryan;Kiki A. Sugeng,math.CO,math.CO,,,,http://arxiv.org/abs/2607.08128v1,https://arxiv.org/pdf/2607.08128v1,https://arxiv.org/e-print/2607.08128v1,http://creativecommons.org/licenses/by-nc-nd/4.0/,V2elsarticle-template-num.tex,2,650,653,"\cite{hafidh2019multiset}
Let $T$ be a tree. If $md(T) < \infty$, then $md(T) \le n - \operatorname{diam}(T) + 1$
and the bound is sharp.","Let $T$ be a tree. If $md(T) < $, then $md(T) <= n - diam(T) + 1$ and the bound is sharp.",7ba0142cbf5ced00b529409906bc323165d37a2b48ccf52aba123df27c625808,https://creativecommons.org/licenses/by-nc-nd/4.0/,cc_by_nc_nd,publish_text,True,creativecommons_noncommercial_license_allowed_for_noncommercial_release,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.32,0.72,"Sharper diameter-dependent bound for trees, plausible and claimed sharp. Valuable for tree theory but limited broader impact beyond this variant.",0.6,0.4,"Strong tree-specific progress: md(T)≤n−2 proved and sharper diameter-dependent bound conjectured. Remaining gap is concrete and restricted to trees, raising near-term solvability likelihood.",gpt5mini-v5-open-exact-v1,"The paper records the tree-specific conjecture from hafidh2019; only a stronger bound in a special case (md(T) \le n-2) is proved, not the conjectured general bound.","Lines 649-656: ""Furthermore, the following was conjectured. \begin{conjecture}\cite{hafidh2019multiset} Let T be a tree. If md(T)<\infty, then md(T)\le n-\operatorname{diam}(T)+1 and the bound is sharp.\end{conjecture}""",2026-07-12T15:06:22Z,False
4445,2607.08126v1,Independence relations induced by ideals,2026-07-09T05:55:36Z,2026-07-09T05:55:36Z,Zhentao Zhang,math.LO,math.LO,,,,http://arxiv.org/abs/2607.08126v1,https://arxiv.org/pdf/2607.08126v1,https://arxiv.org/e-print/2607.08126v1,http://creativecommons.org/licenses/by/4.0/,main.tex,1,441,443,Let $G$ be a Polish group. Then $\ind^{nm}$ is the maximum strongly admissible geometry.,Let $G$ be a Polish group. Then $^ nm $ is the maximum strongly admissible geometry.,aa9540eb6d9d764198d7764aca555eae24039d14630e7d761f411feda3c1da83,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.75,0.6,"Extending the σ-compact result to all Polish groups would yield an intrinsic maximal independence relation, a meaningful structural result in model theory of Polish groups.",0.3,0.35,Conjecture proven under σ-compactness; extending to all Polish groups requires new measure/category tools. Nontrivial but plausible; moderate chance in five years.,gpt5mini-v5-open-exact-v1,"Author conjectures ind^{nm} is the maximum for Polish groups; the paper proves this under the extra σ-compact hypothesis only, so the general Polish-group case remains open.","Lines 438-446 and 448-456: ""I conjecture that \ind^{nm} is the maximum... \begin{conj} Let G be a Polish group. Then \ind^{nm} is the maximum...\end{conj} ... At least we can prove this conjecture under the additional condition that G is σ-compact. \begin{theorem} Let G be a σ-compact Polish group. Then \ind^{nm}=\ind^o is the maximum...\end{theorem}""",2026-07-12T15:06:22Z,False
4446,2607.07991v1,On the largest size of sum-free sets in symmetric regions,2026-07-08T23:36:48Z,2026-07-08T23:36:48Z,Anubhab Ghosal;Dmitry Tsarev,math.CO,math.CO,,,8 pages,http://arxiv.org/abs/2607.07991v1,https://arxiv.org/pdf/2607.07991v1,https://arxiv.org/e-print/2607.07991v1,http://creativecommons.org/licenses/by/4.0/,main.tex,1,184,187,"\label{main conj}
    For any symmetric, convex region $R\subset \mathbb{R}^d$, we have that $\sigma(R)\leq \frac{1}{2}$.","For any symmetric, convex region $R subset R^d$, we have that $(R) <= 1 2 $.",78c50f131d25da8c2d65ad5efcc0ad13133788b3fcd272ed7f81cca8ef9ca845,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.72,0.6,A universal 1/2 upper bound for sum-free density in symmetric convex regions would be a clean extremal result connecting additive combinatorics and convex geometry; currently unsettled even for balls.,0.4,0.35,Cube case settled and ball handled asymptotically; general symmetric convex region statement is natural and may yield to refined geometric/measure arguments within a few years.,gpt5mini-v5-open-exact-v1,The authors state the conjecture that every symmetric convex region R has σ(R) ≤ 1/2; they prove the cube case and asymptotic ball bounds but do not prove the conjecture in general.,"Lines 183-189: ""What about other convex symmetric regions R? We believe that the above upper bound continues to hold. \begin{conjecture} For any symmetric, convex region R\subset\R^d, we have that σ(R)\le 1/2.\end{conjecture} ... we are unable to prove Conjecture \ref{main conj} even for the (centred) euclidean ball""",2026-07-12T15:06:22Z,False
